1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3454;Emsland;LK;insg.;120;69;51;0;0;0;5;4;1;5;4;1;7;5;2;11;9;2;83;46;37;14;5;9;97;51;46
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3455;Friesland;LK;insg.;24;19;5;0;0;0;2;2;0;2;2;0;4;4;0;3;3;0;10;8;2;5;2;3;15;10;5
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3456;Grafschaft Bentheim;LK;insg.;41;32;9;0;0;0;4;4;0;4;4;0;7;6;1;10;8;2;17;12;5;3;2;1;20;14;6
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3457;Leer;LK;insg.;67;46;21;2;1;1;1;0;1;3;1;2;7;7;0;6;5;1;45;30;15;6;3;3;51;33;18
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3458;Oldenburg;LK;insg.;40;31;9;0;0;0;6;5;1;6;5;1;3;3;0;5;4;1;23;18;5;3;1;2;26;19;7
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3459;Osnabrück;LK;insg.;81;55;26;0;0;0;6;6;0;6;6;0;6;5;1;10;6;4;52;33;19;7;5;2;59;38;21
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3460;Vechta;LK;insg.;53;34;19;0;0;0;4;3;1;4;3;1;6;4;2;5;3;2;35;21;14;3;3;0;38;24;14
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3461;Wesermarsch;LK;insg.;27;21;6;0;0;0;2;2;0;2;2;0;1;1;0;5;4;1;17;13;4;2;1;1;19;14;5
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3462;Wittmund;LK;insg.;7;1;6;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;5;0;5;0;0;0;5;0;5
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;4011;Bremen;KfS;insg.;1,591;1,224;367;0;0;0;47;41;6;47;41;6;166;151;15;108;89;19;1,054;806;248;216;137;79;1,270;943;327
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;4012;Bremerhaven;KfS;insg.;263;178;85;0;0;0;7;6;1;7;6;1;13;10;3;15;9;6;200;138;62;28;15;13;228;153;75
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5111;Düsseldorf;KfS;insg.;1,031;798;233;1;0;1;56;52;4;57;52;5;170;154;16;108;84;24;610;471;139;86;37;49;696;508;188
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5112;Duisburg;KfS;insg.;610;441;169;0;0;0;70;62;8;70;62;8;67;55;12;51;41;10;357;248;109;65;35;30;422;283;139
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5113;Essen;KfS;insg.;622;469;153;3;3;0;38;34;4;41;37;4;68;64;4;45;36;9;396;299;97;72;33;39;468;332;136
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5114;Krefeld;KfS;insg.;322;262;60;0;0;0;36;32;4;36;32;4;62;60;2;33;27;6;165;128;37;26;15;11;191;143;48
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5116;Mönchengladbach;KfS;insg.;366;279;87;0;0;0;34;22;12;34;22;12;60;56;4;28;26;2;206;157;49;38;18;20;244;175;69
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5117;Mülheim an der Ruhr;KfS;insg.;101;71;30;0;0;0;14;13;1;14;13;1;15;12;3;7;5;2;51;34;17;14;7;7;65;41;24
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5119;Oberhausen;KfS;insg.;274;213;61;0;0;0;50;48;2;50;48;2;79;73;6;11;9;2;103;69;34;31;14;17;134;83;51
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5120;Remscheid;KfS;insg.;76;62;14;0;0;0;5;5;0;5;5;0;20;19;1;5;5;0;38;27;11;8;6;2;46;33;13
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5122;Solingen;KfS;insg.;108;83;25;0;0;0;15;13;2;15;13;2;21;18;3;13;11;2;54;39;15;5;2;3;59;41;18
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5124;Wuppertal;KfS;insg.;453;331;122;4;3;1;37;32;5;41;35;6;61;49;12;36;29;7;272;194;78;43;24;19;315;218;97
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5154;Kleve;K;insg.;169;105;64;0;0;0;10;6;4;10;6;4;14;14;0;14;10;4;104;54;50;27;21;6;131;75;56
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5158;Mettmann;K;insg.;267;210;57;0;0;0;34;33;1;34;33;1;63;61;2;24;20;4;117;85;32;29;11;18;146;96;50
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5162;Rhein-Kreis Neuss;K;insg.;219;176;43;1;1;0;17;16;1;18;17;1;33;32;1;14;13;1;129;101;28;25;13;12;154;114;40
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5166;Viersen;K;insg.;116;82;34;0;0;0;6;5;1;6;5;1;19;18;1;9;4;5;65;45;20;17;10;7;82;55;27
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5170;Wesel;K;insg.;254;179;75;0;0;0;27;23;4;27;23;4;41;32;9;21;15;6;137;94;43;28;15;13;165;109;56
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5314;Bonn;KfS;insg.;385;304;81;1;0;1;19;12;7;20;12;8;56;51;5;42;40;2;229;178;51;38;23;15;267;201;66
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5315;Köln;KfS;insg.;1,574;1,200;374;5;2;3;110;90;20;115;92;23;174;149;25;155;119;36;973;746;227;157;94;63;1,130;840;290
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5316;Leverkusen;KfS;insg.;118;90;28;0;0;0;15;15;0;15;15;0;17;16;1;11;10;1;60;43;17;15;6;9;75;49;26
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5334;Aachen;K;insg.;537;384;153;0;0;0;9;8;1;9;8;1;46;40;6;44;30;14;386;277;109;52;29;23;438;306;132
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5358;Düren;K;insg.;177;132;45;0;0;0;11;10;1;11;10;1;22;19;3;14;13;1;107;79;28;23;11;12;130;90;40
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5362;Rhein-Erft-Kreis;K;insg.;270;188;82;0;0;0;24;21;3;24;21;3;39;36;3;33;24;9;151;96;55;23;11;12;174;107;67
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5366;Euskirchen;K;insg.;89;64;25;0;0;0;6;5;1;6;5;1;10;9;1;5;4;1;56;39;17;12;7;5;68;46;22
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5370;Heinsberg;K;insg.;89;66;23;0;0;0;9;8;1;9;8;1;12;10;2;11;8;3;49;34;15;8;6;2;57;40;17
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5374;Oberbergischer Kreis;K;insg.;112;81;31;1;1;0;14;11;3;15;12;3;18;16;2;13;12;1;57;37;20;9;4;5;66;41;25
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5378;Rheinisch-Bergischer Kreis;K;insg.;134;100;34;1;0;1;17;15;2;18;15;3;42;35;7;8;6;2;51;34;17;15;10;5;66;44;22
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5382;Rhein-Sieg-Kreis;K;insg.;211;140;71;0;0;0;21;14;7;21;14;7;33;25;8;19;14;5;120;78;42;18;9;9;138;87;51
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5512;Bottrop;KfS;insg.;89;69;20;0;0;0;12;9;3;12;9;3;22;20;2;7;7;0;42;31;11;6;2;4;48;33;15
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5513;Gelsenkirchen;KfS;insg.;560;448;112;1;1;0;149;144;5;150;145;5;122;110;12;32;23;9;214;148;66;42;22;20;256;170;86
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5515;Münster;KfS;insg.;377;286;91;0;0;0;13;11;2;13;11;2;48;39;9;38;30;8;250;191;59;28;15;13;278;206;72
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5554;Borken;K;insg.;170;121;49;0;0;0;8;5;3;8;5;3;32;27;5;12;10;2;98;67;31;20;12;8;118;79;39
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5558;Coesfeld;K;insg.;56;37;19;0;0;0;0;0;0;0;0;0;5;5;0;2;2;0;44;29;15;5;1;4;49;30;19
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5562;Recklinghausen;K;insg.;500;363;137;1;1;0;40;38;2;41;39;2;53;45;8;37;31;6;315;228;87;54;20;34;369;248;121
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5566;Steinfurt;K;insg.;170;129;41;0;0;0;19;15;4;19;15;4;30;27;3;15;13;2;85;60;25;21;14;7;106;74;32
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5570;Warendorf;K;insg.;90;60;30;0;0;0;7;6;1;7;6;1;10;5;5;10;7;3;55;39;16;8;3;5;63;42;21
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5711;Bielefeld;KfS;insg.;374;293;81;1;1;0;20;13;7;21;14;7;40;32;8;44;36;8;236;190;46;33;21;12;269;211;58
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5754;Gütersloh;K;insg.;150;100;50;0;0;0;5;5;0;5;5;0;13;10;3;11;7;4;104;67;37;17;11;6;121;78;43
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5758;Herford;K;insg.;129;110;19;0;0;0;15;15;0;15;15;0;24;23;1;12;12;0;68;51;17;10;9;1;78;60;18
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5762;Höxter;K;insg.;40;26;14;0;0;0;2;1;1;2;1;1;5;4;1;2;2;0;27;18;9;4;1;3;31;19;12
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5766;Lippe;K;insg.;161;121;40;0;0;0;20;19;1;20;19;1;25;25;0;18;12;6;91;61;30;7;4;3;98;65;33
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5770;Minden-Lübbecke;K;insg.;169;122;47;0;0;0;9;7;2;9;7;2;20;19;1;14;12;2;102;77;25;24;7;17;126;84;42
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5774;Paderborn;K;insg.;178;139;39;0;0;0;5;2;3;5;2;3;19;13;6;24;22;2;117;93;24;13;9;4;130;102;28
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5911;Bochum;KfS;insg.;396;304;92;0;0;0;36;30;6;36;30;6;76;71;5;35;31;4;203;151;52;46;21;25;249;172;77
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5913;Dortmund;KfS;insg.;942;752;190;0;0;0;45;40;5;45;40;5;118;106;12;82;69;13;616;492;124;81;45;36;697;537;160
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5914;Hagen;KfS;insg.;198;145;53;0;0;0;18;12;6;18;12;6;30;29;1;11;7;4;126;89;37;13;8;5;139;97;42
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5915;Hamm;KfS;insg.;236;179;57;0;0;0;19;18;1;19;18;1;35;34;1;20;13;7;145;107;38;17;7;10;162;114;48
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5916;Herne;KfS;insg.;146;106;40;0;0;0;22;18;4;22;18;4;18;18;0;9;7;2;75;54;21;22;9;13;97;63;34
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5954;Ennepe-Ruhr-Kreis;K;insg.;121;85;36;0;0;0;20;18;2;20;18;2;18;12;6;13;10;3;54;37;17;16;8;8;70;45;25
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5958;Hochsauerlandkreis;K;insg.;89;61;28;0;0;0;5;5;0;5;5;0;13;12;1;8;8;0;55;33;22;8;3;5;63;36;27
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5962;Märkischer Kreis;K;insg.;194;144;50;0;0;0;10;9;1;10;9;1;28;27;1;22;18;4;117;78;39;17;12;5;134;90;44
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5966;Olpe;K;insg.;32;21;11;0;0;0;2;1;1;2;1;1;8;8;0;3;2;1;18;10;8;1;0;1;19;10;9
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5970;Siegen-Wittgenstein;K;insg.;129;92;37;0;0;0;4;3;1;4;3;1;25;20;5;11;6;5;81;60;21;8;3;5;89;63;26
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5974;Soest;K;insg.;209;151;58;0;0;0;8;8;0;8;8;0;22;21;1;22;17;5;138;98;40;19;7;12;157;105;52
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5978;Unna;K;insg.;221;159;62;0;0;0;16;14;2;16;14;2;38;33;5;24;22;2;112;83;29;31;7;24;143;90;53
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;6411;Darmstadt;KfS;insg.;146;112;34;0;0;0;7;5;2;7;5;2;17;14;3;12;12;0;104;78;26;6;3;3;110;81;29
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;6412;Frankfurt am Main;KfS;insg.;1,430;1,180;250;1;1;0;40;34;6;41;35;6;86;76;10;106;91;15;1,088;899;189;109;79;30;1,197;978;219
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;6413;Offenbach am Main;KfS;insg.;112;87;25;0;0;0;4;4;0;4;4;0;14;14;0;8;5;3;67;53;14;19;11;8;86;64;22
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;6414;Wiesbaden;KfS;insg.;186;134;52;1;0;1;12;9;3;13;9;4;26;26;0;14;11;3;119;81;38;14;7;7;133;88;45
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;6431;Bergstraße;LK;insg.;77;50;27;0;0;0;3;2;1;3;2;1;15;13;2;9;7;2;40;25;15;10;3;7;50;28;22
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;6432;Darmstadt-Dieburg;LK;insg.;51;29;22;0;0;0;2;1;1;2;1;1;4;2;2;7;4;3;33;20;13;5;2;3;38;22;16
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;6433;Groß-Gerau;LK;insg.;81;59;22;0;0;0;2;2;0;2;2;0;9;9;0;2;2;0;54;38;16;14;8;6;68;46;22
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;6434;Hochtaunuskreis;LK;insg.;57;38;19;0;0;0;2;1;1;2;1;1;9;8;1;10;9;1;30;16;14;6;4;2;36;20;16
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;6435;Main-Kinzig-Kreis;LK;insg.;139;93;46;0;0;0;4;4;0;4;4;0;8;7;1;16;15;1;99;59;40;12;8;4;111;67;44
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;6436;Main-Taunus-Kreis;LK;insg.;102;75;27;0;0;0;5;5;0;5;5;0;16;16;0;10;6;4;56;40;16;15;8;7;71;48;23
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;6437;Odenwaldkreis;LK;insg.;9;8;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;7;6;1;1;1;0;8;7;1
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;6438;Offenbach;LK;insg.;126;83;43;0;0;0;10;9;1;10;9;1;20;17;3;10;8;2;73;44;29;13;5;8;86;49;37
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;6439;Rheingau-Taunus-Kreis;LK;insg.;29;22;7;0;0;0;6;6;0;6;6;0;4;4;0;2;0;2;13;10;3;4;2;2;17;12;5
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;6440;Wetteraukreis;LK;insg.;94;72;22;0;0;0;5;5;0;5;5;0;11;10;1;14;12;2;54;39;15;10;6;4;64;45;19
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;6531;Gießen;LK;insg.;150;115;35;0;0;0;13;10;3;13;10;3;30;28;2;5;3;2;97;70;27;5;4;1;102;74;28
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;6532;Lahn-Dill-Kreis;LK;insg.;86;67;19;0;0;0;27;26;1;27;26;1;9;7;2;6;5;1;43;29;14;1;0;1;44;29;15
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;6533;Limburg-Weilburg;LK;insg.;57;38;19;0;0;0;3;3;0;3;3;0;8;8;0;2;1;1;38;23;15;6;3;3;44;26;18
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;6534;Marburg-Biedenkopf;LK;insg.;125;97;28;0;0;0;7;5;2;7;5;2;31;30;1;22;18;4;59;39;20;6;5;1;65;44;21
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;6535;Vogelsbergkreis;LK;insg.;25;21;4;0;0;0;2;1;1;2;1;1;3;3;0;3;3;0;14;12;2;3;2;1;17;14;3
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;6611;Kassel;KfS;insg.;262;206;56;1;1;0;12;11;1;13;12;1;15;12;3;23;20;3;192;149;43;19;13;6;211;162;49
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;6631;Fulda;LK;insg.;56;43;13;0;0;0;4;4;0;4;4;0;11;11;0;5;4;1;31;22;9;5;2;3;36;24;12
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;6632;Hersfeld-Rotenburg;LK;insg.;37;24;13;0;0;0;0;0;0;0;0;0;5;4;1;2;2;0;24;14;10;6;4;2;30;18;12
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;6633;Kassel;LK;insg.;47;38;9;1;0;1;6;6;0;7;6;1;14;14;0;2;2;0;19;13;6;5;3;2;24;16;8
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;6634;Schwalm-Eder-Kreis;LK;insg.;50;32;18;0;0;0;1;1;0;1;1;0;5;5;0;8;5;3;29;18;11;7;3;4;36;21;15
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;6635;Waldeck-Frankenberg;LK;insg.;46;26;20;0;0;0;6;4;2;6;4;2;6;6;0;4;4;0;26;11;15;4;1;3;30;12;18
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;6636;Werra-Meißner-Kreis;LK;insg.;24;14;10;0;0;0;1;1;0;1;1;0;3;2;1;1;1;0;19;10;9;0;0;0;19;10;9
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;7111;Koblenz;KfS;insg.;103;85;18;0;0;0;4;4;0;4;4;0;34;33;1;13;13;0;42;27;15;10;8;2;52;35;17
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;7131;Ahrweiler;LK;insg.;19;10;9;0;0;0;0;0;0;0;0;0;2;2;0;1;1;0;15;7;8;1;0;1;16;7;9
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;7132;Altenkirchen (Westerwald);LK;insg.;40;28;12;0;0;0;1;1;0;1;1;0;7;5;2;9;9;0;18;12;6;5;1;4;23;13;10
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;7133;Bad Kreuznach;LK;insg.;45;38;7;0;0;0;0;0;0;0;0;0;3;3;0;7;7;0;29;24;5;6;4;2;35;28;7
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;7134;Birkenfeld;LK;insg.;21;14;7;0;0;0;2;2;0;2;2;0;3;3;0;1;1;0;13;7;6;2;1;1;15;8;7
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;7135;Cochem-Zell;LK;insg.;13;8;5;0;0;0;2;1;1;2;1;1;3;3;0;0;0;0;7;3;4;1;1;0;8;4;4
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;7137;Mayen-Koblenz;LK;insg.;74;63;11;0;0;0;11;11;0;11;11;0;20;19;1;11;10;1;27;21;6;5;2;3;32;23;9
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;7138;Neuwied;LK;insg.;65;39;26;0;0;0;1;0;1;1;0;1;7;4;3;8;6;2;44;28;16;5;1;4;49;29;20
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;7140;Rhein-Hunsrück-Kreis;LK;insg.;31;22;9;0;0;0;7;6;1;7;6;1;4;4;0;4;2;2;12;8;4;4;2;2;16;10;6
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;7141;Rhein-Lahn-Kreis;LK;insg.;25;17;8;0;0;0;2;1;1;2;1;1;5;5;0;2;2;0;15;9;6;1;0;1;16;9;7
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;7143;Westerwaldkreis;LK;insg.;24;16;8;0;0;0;0;0;0;0;0;0;4;3;1;0;0;0;20;13;7;0;0;0;20;13;7
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;7211;Trier;KfS;insg.;81;66;15;0;0;0;1;1;0;1;1;0;8;7;1;8;7;1;58;47;11;6;4;2;64;51;13
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;7231;Bernkastel-Wittlich;LK;insg.;15;13;2;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0;13;11;2;0;0;0;13;11;2
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;7232;Eifelkreis Bitburg-Prüm;LK;insg.;34;28;6;0;0;0;4;4;0;4;4;0;8;8;0;4;4;0;16;11;5;2;1;1;18;12;6
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;7233;Vulkaneifel;LK;insg.;10;7;3;0;0;0;1;1;0;1;1;0;1;0;1;2;2;0;5;3;2;1;1;0;6;4;2
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;7235;Trier-Saarburg;LK;insg.;14;10;4;0;0;0;0;0;0;0;0;0;3;3;0;2;2;0;7;4;3;2;1;1;9;5;4
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;7311;Frankenthal (Pfalz);KfS;insg.;42;22;20;0;0;0;0;0;0;0;0;0;8;6;2;5;4;1;24;12;12;5;0;5;29;12;17
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;7312;Kaiserslautern;KfS;insg.;97;80;17;0;0;0;3;3;0;3;3;0;9;9;0;16;15;1;60;48;12;9;5;4;69;53;16
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;7313;Landau in der Pfalz;KfS;insg.;38;28;10;0;0;0;3;2;1;3;2;1;4;4;0;3;3;0;26;18;8;2;1;1;28;19;9
