1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;14625;Bautzen;LK;insg.;2;0;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;1
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;14626;Görlitz;LK;insg.;11;2;9;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;9;2;7;0;0;0;9;2;7
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;14627;Meißen;LK;insg.;19;1;18;0;0;0;0;0;0;0;0;0;2;0;2;5;1;4;12;0;12;0;0;0;12;0;12
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;14628;Sächsische Schweiz-Osterzgebirge;LK;insg.;11;0;11;0;0;0;0;0;0;0;0;0;5;0;5;3;0;3;3;0;3;0;0;0;3;0;3
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;14713;Leipzig;KfS;insg.;30;0;30;0;0;0;0;0;0;0;0;0;12;0;12;2;0;2;16;0;16;0;0;0;16;0;16
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;14729;Leipzig;LK;insg.;18;2;16;0;0;0;0;0;0;0;0;0;11;2;9;1;0;1;5;0;5;1;0;1;6;0;6
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;14730;Nordsachsen;LK;insg.;14;2;12;0;0;0;0;0;0;0;0;0;1;1;0;3;0;3;10;1;9;0;0;0;10;1;9
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;15001;Dessau-Roßlau;KfS;insg.;19;0;19;0;0;0;0;0;0;0;0;0;2;0;2;5;0;5;12;0;12;0;0;0;12;0;12
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;15002;Halle (Saale);KfS;insg.;40;5;35;0;0;0;0;0;0;0;0;0;9;3;6;6;0;6;25;2;23;0;0;0;25;2;23
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;15003;Magdeburg;KfS;insg.;41;1;40;0;0;0;1;0;1;1;0;1;11;1;10;9;0;9;19;0;19;1;0;1;20;0;20
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;15081;Altmarkkreis Salzwedel;LK;insg.;15;4;11;0;0;0;0;0;0;0;0;0;3;1;2;3;2;1;8;1;7;1;0;1;9;1;8
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;15082;Anhalt-Bitterfeld;LK;insg.;27;0;27;0;0;0;1;0;1;1;0;1;6;0;6;4;0;4;15;0;15;1;0;1;16;0;16
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;15083;Börde;LK;insg.;20;0;20;0;0;0;0;0;0;0;0;0;9;0;9;3;0;3;8;0;8;0;0;0;8;0;8
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;15084;Burgenlandkreis;LK;insg.;12;0;12;0;0;0;0;0;0;0;0;0;3;0;3;5;0;5;4;0;4;0;0;0;4;0;4
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;15085;Harz;LK;insg.;29;2;27;0;0;0;1;0;1;1;0;1;8;1;7;4;0;4;14;1;13;2;0;2;16;1;15
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;15086;Jerichower Land;LK;insg.;12;4;8;0;0;0;0;0;0;0;0;0;3;1;2;0;0;0;9;3;6;0;0;0;9;3;6
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;15087;Mansfeld-Südharz;LK;insg.;13;1;12;0;0;0;0;0;0;0;0;0;4;0;4;1;0;1;8;1;7;0;0;0;8;1;7
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;15088;Saalekreis;LK;insg.;13;0;13;0;0;0;1;0;1;1;0;1;3;0;3;1;0;1;8;0;8;0;0;0;8;0;8
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;15089;Salzlandkreis;LK;insg.;20;3;17;0;0;0;4;3;1;4;3;1;3;0;3;4;0;4;8;0;8;1;0;1;9;0;9
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;15090;Stendal;LK;insg.;18;3;15;0;0;0;0;0;0;0;0;0;5;0;5;3;1;2;10;2;8;0;0;0;10;2;8
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;15091;Wittenberg;LK;insg.;14;1;13;0;0;0;0;0;0;0;0;0;7;1;6;1;0;1;6;0;6;0;0;0;6;0;6
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;16051;Erfurt;KfS;insg.;24;0;24;0;0;0;2;0;2;2;0;2;9;0;9;5;0;5;8;0;8;0;0;0;8;0;8
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;16052;Gera;KfS;insg.;7;0;7;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;4;0;4;0;0;0;4;0;4
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;16053;Jena;KfS;insg.;9;0;9;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;7;0;7;0;0;0;7;0;7
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;16054;Suhl;KfS;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;16055;Weimar;KfS;insg.;9;2;7;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;6;2;4;0;0;0;6;2;4
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;16056;Eisenach;KfS;insg.;4;0;4;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;3;0;3;0;0;0;3;0;3
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;16061;Eichsfeld;LK;insg.;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;0;3;0;0;0;3;0;3
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;16062;Nordhausen;LK;insg.;7;1;6;0;0;0;0;0;0;0;0;0;2;0;2;3;1;2;2;0;2;0;0;0;2;0;2
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;16063;Wartburgkreis;LK;insg.;6;0;6;0;0;0;0;0;0;0;0;0;4;0;4;1;0;1;1;0;1;0;0;0;1;0;1
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;16064;Unstrut-Hainich-Kreis;LK;insg.;1;0;1;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;16065;Kyffhäuserkreis;LK;insg.;8;0;8;0;0;0;1;0;1;1;0;1;2;0;2;0;0;0;5;0;5;0;0;0;5;0;5
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;16066;Schmalkalden-Meiningen;LK;insg.;4;0;4;0;0;0;1;0;1;1;0;1;0;0;0;1;0;1;2;0;2;0;0;0;2;0;2
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;16067;Gotha;LK;insg.;3;0;3;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;0;2;0;0;0;2;0;2
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;16068;Sömmerda;LK;insg.;4;0;4;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;2;0;2;0;0;0;2;0;2
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;16069;Hildburghausen;LK;insg.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;16070;Ilm-Kreis;LK;insg.;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;3;0;3;0;0;0;3;0;3
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;16071;Weimarer Land;LK;insg.;3;0;3;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;0;1;2;0;2
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;16072;Sonneberg;LK;insg.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;16073;Saalfeld-Rudolstadt;LK;insg.;7;1;6;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;4;1;3;0;0;0;4;1;3
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;16074;Saale-Holzland-Kreis;LK;insg.;3;0;3;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;1;0;0;0;1;0;1
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;16075;Saale-Orla-Kreis;LK;insg.;6;0;6;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;4;0;4;0;0;0;4;0;4
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;16076;Greiz;LK;insg.;5;1;4;0;0;0;0;0;0;0;0;0;4;0;4;0;0;0;1;1;0;0;0;0;1;1;0
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;16077;Altenburger Land;LK;insg.;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;1001;Flensburg;KfS;voll.;110;94;16;0;0;0;1;1;0;1;1;0;18;18;0;16;11;5;71;63;8;4;1;3;75;64;11
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;1002;Kiel;KfS;voll.;208;158;50;0;0;0;2;2;0;2;2;0;28;25;3;23;18;5;133;104;29;22;9;13;155;113;42
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;1003;Lübeck;KfS;voll.;163;112;51;0;0;0;3;2;1;3;2;1;11;10;1;11;11;0;113;81;32;25;8;17;138;89;49
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;1004;Neumünster;KfS;voll.;82;58;24;0;0;0;2;2;0;2;2;0;11;10;1;5;2;3;54;39;15;10;5;5;64;44;20
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;1051;Dithmarschen;K;voll.;28;20;8;0;0;0;1;1;0;1;1;0;1;0;1;5;4;1;21;15;6;0;0;0;21;15;6
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;1053;Herzogtum Lauenburg;K;voll.;44;36;8;0;0;0;3;3;0;3;3;0;3;3;0;3;2;1;32;26;6;3;2;1;35;28;7
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;1054;Nordfriesland;K;voll.;42;33;9;0;0;0;1;1;0;1;1;0;5;5;0;7;7;0;25;16;9;4;4;0;29;20;9
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;1055;Ostholstein;K;voll.;38;29;9;0;0;0;4;4;0;4;4;0;3;3;0;4;3;1;23;16;7;4;3;1;27;19;8
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;1056;Pinneberg;K;voll.;88;70;18;0;0;0;8;6;2;8;6;2;20;19;1;11;11;0;40;31;9;9;3;6;49;34;15
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;1057;Plön;K;voll.;14;11;3;0;0;0;0;0;0;0;0;0;2;2;0;5;4;1;6;5;1;1;0;1;7;5;2
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;1058;Rendsburg-Eckernförde;K;voll.;85;63;22;0;0;0;3;2;1;3;2;1;13;13;0;12;9;3;53;36;17;4;3;1;57;39;18
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;1059;Schleswig-Flensburg;K;voll.;33;21;12;0;0;0;3;2;1;3;2;1;4;3;1;3;3;0;18;12;6;5;1;4;23;13;10
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;1060;Segeberg;K;voll.;52;37;15;0;0;0;4;3;1;4;3;1;8;7;1;6;5;1;27;18;9;7;4;3;34;22;12
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;1061;Steinburg;K;voll.;32;17;15;0;0;0;0;0;0;0;0;0;3;3;0;3;0;3;23;12;11;3;2;1;26;14;12
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;1062;Stormarn;K;voll.;55;40;15;0;0;0;3;3;0;3;3;0;6;6;0;4;3;1;37;27;10;5;1;4;42;28;14
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;2000;Hamburg;KfS;voll.;1,644;1,306;338;2;2;0;69;66;3;71;68;3;175;157;18;177;144;33;1,114;875;239;107;62;45;1,221;937;284
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3101;Braunschweig;KfS;voll.;134;87;47;0;0;0;1;1;0;1;1;0;5;2;3;16;14;2;96;66;30;16;4;12;112;70;42
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3102;Salzgitter;KfS;voll.;41;25;16;0;0;0;1;1;0;1;1;0;2;2;0;5;2;3;28;19;9;5;1;4;33;20;13
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3103;Wolfsburg;KfS;voll.;51;39;12;0;0;0;0;0;0;0;0;0;7;7;0;5;5;0;35;25;10;4;2;2;39;27;12
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3151;Gifhorn;LK;voll.;41;26;15;0;0;0;1;1;0;1;1;0;3;2;1;5;4;1;21;12;9;11;7;4;32;19;13
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3153;Goslar;LK;voll.;48;33;15;0;0;0;3;3;0;3;3;0;2;2;0;5;4;1;32;20;12;6;4;2;38;24;14
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3154;Helmstedt;LK;voll.;20;14;6;0;0;0;0;0;0;0;0;0;1;0;1;3;2;1;11;10;1;5;2;3;16;12;4
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3155;Northeim;LK;voll.;32;19;13;0;0;0;0;0;0;0;0;0;4;4;0;3;2;1;25;13;12;0;0;0;25;13;12
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3157;Peine;LK;voll.;49;33;16;0;0;0;0;0;0;0;0;0;8;7;1;3;3;0;33;20;13;5;3;2;38;23;15
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3158;Wolfenbüttel;LK;voll.;29;21;8;0;0;0;1;1;0;1;1;0;1;0;1;2;2;0;17;11;6;8;7;1;25;18;7
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3159;Göttingen;LK;voll.;147;101;46;2;0;2;10;10;0;12;10;2;15;9;6;21;18;3;88;58;30;11;6;5;99;64;35
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3241;Region Hannover;LK;voll.;636;470;166;0;0;0;18;14;4;18;14;4;57;48;9;59;44;15;452;340;112;50;24;26;502;364;138
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3251;Diepholz;LK;voll.;54;29;25;2;0;2;0;0;0;2;0;2;5;4;1;4;3;1;38;19;19;5;3;2;43;22;21
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3252;Hameln-Pyrmont;LK;voll.;29;14;15;0;0;0;2;2;0;2;2;0;3;2;1;4;2;2;14;7;7;6;1;5;20;8;12
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3254;Hildesheim;LK;voll.;85;66;19;0;0;0;7;7;0;7;7;0;11;11;0;4;4;0;54;39;15;9;5;4;63;44;19
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3255;Holzminden;LK;voll.;8;5;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;5;3;2;2;1;1;7;4;3
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3256;Nienburg (Weser);LK;voll.;45;31;14;0;0;0;3;2;1;3;2;1;2;1;1;4;3;1;31;23;8;5;2;3;36;25;11
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3257;Schaumburg;LK;voll.;55;45;10;0;0;0;0;0;0;0;0;0;9;9;0;12;12;0;31;21;10;3;3;0;34;24;10
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3351;Celle;LK;voll.;93;58;35;0;0;0;4;4;0;4;4;0;16;14;2;10;8;2;54;27;27;9;5;4;63;32;31
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3352;Cuxhaven;LK;voll.;72;41;31;0;0;0;1;1;0;1;1;0;5;5;0;11;10;1;51;22;29;4;3;1;55;25;30
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3353;Harburg;LK;voll.;101;76;25;0;0;0;0;0;0;0;0;0;21;20;1;18;15;3;57;39;18;5;2;3;62;41;21
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3354;Lüchow-Dannenberg;LK;voll.;10;5;5;0;0;0;0;0;0;0;0;0;5;3;2;1;1;0;4;1;3;0;0;0;4;1;3
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3355;Lüneburg;LK;voll.;99;68;31;1;1;0;0;0;0;1;1;0;4;3;1;11;10;1;75;50;25;8;4;4;83;54;29
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3356;Osterholz;LK;voll.;49;31;18;0;0;0;0;0;0;0;0;0;10;9;1;7;6;1;27;15;12;5;1;4;32;16;16
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3357;Rotenburg (Wümme);LK;voll.;37;22;15;0;0;0;2;2;0;2;2;0;3;1;2;6;5;1;24;14;10;2;0;2;26;14;12
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3358;Landkreis Heidekreis;LK;voll.;48;33;15;0;0;0;0;0;0;0;0;0;3;3;0;4;2;2;36;26;10;5;2;3;41;28;13
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3359;Stade;LK;voll.;83;69;14;0;0;0;6;6;0;6;6;0;13;13;0;8;8;0;47;37;10;9;5;4;56;42;14
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3360;Uelzen;LK;voll.;40;31;9;0;0;0;1;1;0;1;1;0;2;2;0;3;2;1;31;24;7;3;2;1;34;26;8
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3361;Verden;LK;voll.;50;31;19;0;0;0;2;2;0;2;2;0;9;6;3;6;6;0;29;15;14;4;2;2;33;17;16
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3401;Delmenhorst;KfS;voll.;30;17;13;0;0;0;1;1;0;1;1;0;2;2;0;4;3;1;22;11;11;1;0;1;23;11;12
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3402;Emden;KfS;voll.;21;10;11;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;15;7;8;5;2;3;20;9;11
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3403;Oldenburg (Oldenburg);KfS;voll.;115;77;38;0;0;0;1;1;0;1;1;0;14;11;3;13;13;0;79;47;32;8;5;3;87;52;35
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3404;Osnabrück;KfS;voll.;139;98;41;0;0;0;0;0;0;0;0;0;11;9;2;21;15;6;98;69;29;9;5;4;107;74;33
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3405;Wilhelmshaven;KfS;voll.;75;48;27;0;0;0;2;2;0;2;2;0;1;1;0;9;8;1;59;36;23;4;1;3;63;37;26
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3451;Ammerland;LK;voll.;20;11;9;0;0;0;0;0;0;0;0;0;2;2;0;1;1;0;16;7;9;1;1;0;17;8;9
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3452;Aurich;LK;voll.;46;37;9;0;0;0;2;2;0;2;2;0;1;1;0;6;5;1;33;26;7;4;3;1;37;29;8
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3453;Cloppenburg;LK;voll.;36;29;7;0;0;0;1;1;0;1;1;0;8;8;0;5;5;0;22;15;7;0;0;0;22;15;7
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3454;Emsland;LK;voll.;106;58;48;0;0;0;5;5;0;5;5;0;9;7;2;5;4;1;77;33;44;10;9;1;87;42;45
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3455;Friesland;LK;voll.;14;10;4;0;0;0;2;2;0;2;2;0;3;2;1;0;0;0;7;4;3;2;2;0;9;6;3
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3456;Grafschaft Bentheim;LK;voll.;30;18;12;0;0;0;1;1;0;1;1;0;4;2;2;1;0;1;22;14;8;2;1;1;24;15;9
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3457;Leer;LK;voll.;45;26;19;0;0;0;1;1;0;1;1;0;3;2;1;4;4;0;33;16;17;4;3;1;37;19;18
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3458;Oldenburg;LK;voll.;16;12;4;0;0;0;1;1;0;1;1;0;2;2;0;3;3;0;8;4;4;2;2;0;10;6;4
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3459;Osnabrück;LK;voll.;79;55;24;0;0;0;6;5;1;6;5;1;12;9;3;9;7;2;42;30;12;10;4;6;52;34;18
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3460;Vechta;LK;voll.;51;36;15;0;0;0;1;1;0;1;1;0;1;1;0;6;6;0;37;26;11;6;2;4;43;28;15
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3461;Wesermarsch;LK;voll.;22;13;9;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;18;9;9;2;2;0;20;11;9
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3462;Wittmund;LK;voll.;12;6;6;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;10;4;6;1;1;0;11;5;6
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;4011;Bremen;KfS;voll.;716;500;216;0;0;0;9;8;1;9;8;1;65;56;9;81;71;10;483;331;152;78;34;44;561;365;196
